,eventNumber,leftMinusRight,sumSignal,topMinusBottom,xField,yField,timeStamp
27446,0.0,-0.0028067072853446007,-0.003122677793726325,-0.0024907367769628763,0.0,0.0,548.92
27447,0.0,-0.0024907367769628763,-0.003438648534938693,-0.0024907367769628763,0.0,0.0,548.94
27448,0.0,-0.002174766268581152,-0.003122677793726325,-0.002174766268581152,0.0,0.0,548.96
27449,0.0,-0.0028067072853446007,-0.0028067072853446007,-0.0024907367769628763,0.0,0.0,548.98
27450,0.0,-0.0028067072853446007,-0.003122677793726325,-0.0015428250189870596,0.0,0.0,549.0
27451,0.0,-0.0037546190433204174,-0.003122677793726325,-0.0024907367769628763,0.0,0.0,549.02
27452,0.0,-0.0028067072853446007,-0.003122677793726325,-0.0018587956437841058,0.0,0.0,549.04
27453,0.0,-0.003438648534938693,-0.003122677793726325,-0.0024907367769628763,0.0,0.0,549.0600000000001
27454,0.0,-0.0028067072853446007,-0.003122677793726325,-0.002174766268581152,0.0,0.0,549.08
27455,0.0,-0.0037546190433204174,-0.003438648534938693,-0.0024907367769628763,0.0,0.0,549.1
27456,0.0,-0.0024907367769628763,-0.003438648534938693,-0.0024907367769628763,0.0,0.0,549.12
27457,0.0,-0.003122677793726325,-0.0037546190433204174,-0.0024907367769628763,0.0,0.0,549.14
27458,0.0,-0.003122677793726325,-0.0037546190433204174,-0.0024907367769628763,0.0,0.0,549.16
27459,0.0,-0.0028067072853446007,-0.0037546190433204174,-0.003122677793726325,0.0,0.0,549.1800000000001
27460,0.0,-0.003122677793726325,-0.0037546190433204174,-0.002174766268581152,0.0,0.0,549.2
27461,0.0,-0.0037546190433204174,-0.0037546190433204174,-0.002174766268581152,0.0,0.0,549.22
27462,0.0,-0.002174766268581152,-0.003122677793726325,-0.003122677793726325,0.0,0.0,549.24
27463,0.0,-0.003122677793726325,-0.003122677793726325,-0.0024907367769628763,0.0,0.0,549.26
27464,0.0,-0.0037546190433204174,-0.0037546190433204174,-0.003438648534938693,0.0,0.0,549.28
27465,0.0,-0.003438648534938693,-0.003122677793726325,-0.0024907367769628763,0.0,0.0,549.3000000000001
27466,0.0,-0.003438648534938693,-0.0024907367769628763,-0.0024907367769628763,0.0,0.0,549.32
27467,0.0,-0.003122677793726325,-0.003122677793726325,-0.003122677793726325,0.0,0.0,549.34
27468,0.0,-0.003438648534938693,-0.003122677793726325,-0.003438648534938693,0.0,0.0,549.36
27469,0.0,-0.003122677793726325,-0.0024907367769628763,-0.003438648534938693,0.0,0.0,549.38
27470,0.0,-0.0037546190433204174,-0.003122677793726325,-0.0037546190433204174,0.0,0.0,549.4
27471,0.0,-0.003438648534938693,-0.003122677793726325,-0.0037546190433204174,0.0,0.0,549.42
27472,0.0,-0.003438648534938693,-0.0024907367769628763,-0.003122677793726325,0.0,0.0,549.44
27473,0.0,-0.0037546190433204174,-0.0024907367769628763,-0.003122677793726325,0.0,0.0,549.46
27474,0.0,-0.003122677793726325,-0.002174766268581152,-0.0037546190433204174,0.0,0.0,549.48
27475,0.0,-0.0037546190433204174,-0.003122677793726325,-0.003122677793726325,0.0,0.0,549.5
27476,0.0,-0.0037546190433204174,-0.0028067072853446007,-0.003122677793726325,0.0,0.0,549.52
27477,0.0,-0.0028067072853446007,-0.003122677793726325,-0.003438648534938693,0.0,0.0,549.54
27478,0.0,-0.0037546190433204174,-0.0028067072853446007,-0.003438648534938693,0.0,0.0,549.5600000000001
27479,0.0,-0.003438648534938693,-0.003438648534938693,-0.004070589784532785,0.0,0.0,549.58
27480,0.0,-0.0037546190433204174,-0.0028067072853446007,-0.0028067072853446007,0.0,0.0,549.6
27481,0.0,-0.003122677793726325,-0.0028067072853446007,-0.003122677793726325,0.0,0.0,549.62
27482,0.0,-0.003438648534938693,-0.002174766268581152,-0.0024907367769628763,0.0,0.0,549.64
27483,0.0,-0.0037546190433204174,-0.0024907367769628763,-0.003122677793726325,0.0,0.0,549.66
27484,0.0,-0.004386560060083866,-0.0018587956437841058,-0.003122677793726325,0.0,0.0,549.6800000000001
27485,0.0,-0.0037546190433204174,-0.0028067072853446007,-0.003122677793726325,0.0,0.0,549.7
27486,0.0,-0.003122677793726325,-0.003122677793726325,-0.003122677793726325,0.0,0.0,549.72
27487,0.0,-0.003122677793726325,-0.0028067072853446007,-0.003122677793726325,0.0,0.0,549.74
27488,0.0,-0.0028067072853446007,-0.0024907367769628763,-0.003438648534938693,0.0,0.0,549.76
27489,0.0,-0.0037546190433204174,-0.0018587956437841058,-0.004070589784532785,0.0,0.0,549.78
27490,0.0,-0.004386560060083866,-0.0018587956437841058,-0.005018501076847315,0.0,0.0,549.8000000000001
27491,0.0,-0.0024907367769628763,-0.0028067072853446007,-0.003438648534938693,0.0,0.0,549.82
27492,0.0,-0.003438648534938693,-0.0024907367769628763,-0.0037546190433204174,0.0,0.0,549.84
27493,0.0,-0.003438648534938693,-0.002174766268581152,-0.0037546190433204174,0.0,0.0,549.86
27494,0.0,-0.003438648534938693,-0.0024907367769628763,-0.004386560060083866,0.0,0.0,549.88
27495,0.0,-0.003438648534938693,-0.002174766268581152,-0.003122677793726325,0.0,0.0,549.9
27496,0.0,-0.003122677793726325,-0.0028067072853446007,-0.004070589784532785,0.0,0.0,549.92
27497,0.0,-0.0028067072853446007,-0.003122677793726325,-0.0024907367769628763,0.0,0.0,549.94
27498,0.0,-0.0037546190433204174,-0.0028067072853446007,-0.004070589784532785,0.0,0.0,549.96
27499,0.0,-0.0028067072853446007,-0.003122677793726325,-0.0037546190433204174,0.0,0.0,549.98
27500,0.0,-0.0037546190433204174,-0.003122677793726325,-0.004386560060083866,0.0,0.0,550.0
27501,0.0,-0.003122677793726325,-0.003122677793726325,-0.0037546190433204174,0.0,0.0,550.02
27502,0.0,-0.0028067072853446007,-0.0024907367769628763,-0.003438648534938693,0.0,0.0,550.04
27503,0.0,-0.0024907367769628763,-0.003122677793726325,-0.004070589784532785,0.0,0.0,550.0600000000001
27504,0.0,-0.003438648534938693,-0.0028067072853446007,-0.003438648534938693,0.0,0.0,550.08
27505,0.0,-0.003122677793726325,-0.003122677793726325,-0.004070589784532785,0.0,0.0,550.1
27506,0.0,-0.003122677793726325,-0.0028067072853446007,-0.004070589784532785,0.0,0.0,550.12
27507,0.0,-0.003438648534938693,-0.002174766268581152,-0.004386560060083866,0.0,0.0,550.14
27508,0.0,-0.0028067072853446007,-0.002174766268581152,-0.0037546190433204174,0.0,0.0,550.16
27509,0.0,-0.0028067072853446007,-0.0024907367769628763,-0.004386560060083866,0.0,0.0,550.1800000000001
27510,0.0,-0.003122677793726325,-0.0024907367769628763,-0.0037546190433204174,0.0,0.0,550.2
27511,0.0,-0.0024907367769628763,-0.0024907367769628763,-0.004386560060083866,0.0,0.0,550.22
27512,0.0,-0.003122677793726325,-0.0024907367769628763,-0.004386560060083866,0.0,0.0,550.24
27513,0.0,-0.003438648534938693,-0.0024907367769628763,-0.0037546190433204174,0.0,0.0,550.26
27514,0.0,-0.0028067072853446007,-0.0028067072853446007,-0.0037546190433204174,0.0,0.0,550.28
27515,0.0,-0.003122677793726325,-0.0028067072853446007,-0.004386560060083866,0.0,0.0,550.3000000000001
27516,0.0,-0.003122677793726325,-0.003122677793726325,-0.004070589784532785,0.0,0.0,550.32
27517,0.0,-0.003122677793726325,-0.0028067072853446007,-0.004070589784532785,0.0,0.0,550.34
27518,0.0,-0.0028067072853446007,-0.0028067072853446007,-0.003438648534938693,0.0,0.0,550.36
27519,0.0,-0.0028067072853446007,-0.003122677793726325,-0.003122677793726325,0.0,0.0,550.38
27520,0.0,-0.0028067072853446007,-0.003122677793726325,-0.003122677793726325,0.0,0.0,550.4
27521,0.0,-0.0028067072853446007,-0.003438648534938693,-0.003438648534938693,0.0,0.0,550.42
27522,0.0,-0.002174766268581152,-0.0028067072853446007,-0.0037546190433204174,0.0,0.0,550.44
27523,0.0,-0.002174766268581152,-0.0028067072853446007,-0.0028067072853446007,0.0,0.0,550.46
27524,0.0,-0.002174766268581152,-0.003438648534938693,-0.004386560060083866,0.0,0.0,550.48
27525,0.0,-0.0024907367769628763,-0.003122677793726325,-0.004070589784532785,0.0,0.0,550.5
27526,0.0,-0.002174766268581152,-0.0024907367769628763,-0.0037546190433204174,0.0,0.0,550.52
27527,0.0,-0.002174766268581152,-0.0028067072853446007,-0.0037546190433204174,0.0,0.0,550.54
27528,0.0,-0.0018587956437841058,-0.0028067072853446007,-0.0037546190433204174,0.0,0.0,550.5600000000001
27529,0.0,-0.0024907367769628763,-0.003122677793726325,-0.004070589784532785,0.0,0.0,550.58
