,eventNumber,leftMinusRight,sumSignal,topMinusBottom,xField,yField,timeStamp
0,0.0,5.320014953613281,5.640168190002441,1.201006293296814,4.219776e-05,1.8216639e-05,0.0
1,0.0,5.324123382568359,5.63732385635376,1.2123838663101196,4.219776e-05,1.8216639e-05,0.001
2,0.0,5.322859287261963,5.639219760894775,1.244620442390442,4.219776e-05,1.8216639e-05,0.002
3,0.0,5.322859287261963,5.638904094696045,1.2996121644973755,4.219776e-05,1.8216639e-05,0.003
4,0.0,5.331076622009277,5.639535903930664,1.378623366355896,4.219776e-05,1.8216639e-05,0.004
5,0.0,5.3317084312438965,5.643012523651123,1.4832340478897095,4.219776e-05,1.8216639e-05,0.005
6,0.0,5.32728385925293,5.641116142272949,1.6093358993530273,4.219776e-05,1.8216639e-05,0.006
7,0.0,5.334237098693848,5.6468048095703125,1.7512398958206177,4.219776e-05,1.8216639e-05,0.007
8,0.0,5.334552764892578,5.6407999992370605,1.9042054414749146,4.219776e-05,1.8216639e-05,0.008
9,0.0,5.337397575378418,5.640483856201172,2.061279535293579,4.219776e-05,1.8216639e-05,0.009000000000000001
10,0.0,5.338345527648926,5.643012523651123,2.214877128601074,4.219776e-05,1.8216639e-05,0.01
11,0.0,5.338977813720703,5.647120952606201,2.361837863922119,4.219776e-05,1.8216639e-05,0.011
12,0.0,5.343086242675781,5.648701190948486,2.488571882247925,4.219776e-05,1.8216639e-05,0.012
13,0.0,5.342453956604004,5.6468048095703125,2.589073896408081,4.219776e-05,1.8216639e-05,0.013000000000000001
14,0.0,5.343086242675781,5.6502814292907715,2.6605000495910645,4.219776e-05,1.8216639e-05,0.014
15,0.0,5.344034194946289,5.649017333984375,2.696845054626465,4.219776e-05,1.8216639e-05,0.015
16,0.0,5.344034194946289,5.6502814292907715,2.6971611976623535,4.219776e-05,1.8216639e-05,0.016
17,0.0,5.344350337982178,5.649017333984375,2.6551272869110107,4.219776e-05,1.8216639e-05,0.017
18,0.0,5.342137813568115,5.645224571228027,2.5751681327819824,4.219776e-05,1.8216639e-05,0.018000000000000002
19,0.0,5.344982624053955,5.644592761993408,2.455070972442627,4.219776e-05,1.8216639e-05,0.019
20,0.0,5.340558052062988,5.643328666687012,2.29862904548645,4.219776e-05,1.8216639e-05,0.02
21,0.0,5.337397575378418,5.6407999992370605,2.1105825901031494,4.219776e-05,1.8216639e-05,0.021
22,0.0,5.338977813720703,5.641116142272949,1.8953561782836914,4.219776e-05,1.8216639e-05,0.022
23,0.0,5.332972526550293,5.637955665588379,1.6595869064331055,4.219776e-05,1.8216639e-05,0.023
24,0.0,5.332024574279785,5.63763952255249,1.4133882522583008,4.219776e-05,1.8216639e-05,0.024
25,0.0,5.3266520500183105,5.633214950561523,1.167189598083496,4.219776e-05,1.8216639e-05,0.025
26,0.0,5.331392288208008,5.63131856918335,0.929207980632782,4.219776e-05,1.8216639e-05,0.026000000000000002
27,0.0,5.326967716217041,5.630054473876953,0.7079768180847168,4.219776e-05,1.8216639e-05,0.027
28,0.0,5.323807239532471,5.629422664642334,0.5136094093322754,4.219776e-05,1.8216639e-05,0.028
29,0.0,5.323175430297852,5.629422664642334,0.3483181297779083,4.219776e-05,1.8216639e-05,0.029
30,0.0,5.3222270011901855,5.626893997192383,0.21463128924369812,4.219776e-05,1.8216639e-05,0.03
31,0.0,5.317802429199219,5.628474235534668,0.11634142696857452,4.219776e-05,1.8216639e-05,0.031
32,0.0,5.32033109664917,5.624998092651367,0.0528164766728878,4.219776e-05,1.8216639e-05,0.032
33,0.0,5.320647239685059,5.626262187957764,0.019631799310445786,4.219776e-05,1.8216639e-05,0.033
34,0.0,5.3155903816223145,5.629106521606445,0.01267881877720356,4.219776e-05,1.8216639e-05,0.034
35,0.0,5.319698810577393,5.62436580657959,0.024688512086868286,4.219776e-05,1.8216639e-05,0.035
36,0.0,5.314641952514648,5.622469425201416,0.04965602979063988,4.219776e-05,1.8216639e-05,0.036000000000000004
37,0.0,5.314958095550537,5.6237335205078125,0.07683586329221725,4.219776e-05,1.8216639e-05,0.037
38,0.0,5.317486763000488,5.6212053298950195,0.10180338472127914,4.219776e-05,1.8216639e-05,0.038
39,0.0,5.32033109664917,5.6205735206604,0.11002054065465927,4.219776e-05,1.8216639e-05,0.039
40,0.0,5.316854476928711,5.624998092651367,0.09737876057624817,4.219776e-05,1.8216639e-05,0.04
41,0.0,5.318434715270996,5.620257377624512,0.05629296600818634,4.219776e-05,1.8216639e-05,0.041
42,0.0,5.317486763000488,5.622153282165527,-0.018921205773949623,4.219776e-05,1.8216639e-05,0.042
43,0.0,5.313061714172363,5.620889186859131,-0.13109076023101807,4.219776e-05,1.8216639e-05,0.043000000000000003
44,0.0,5.3095855712890625,5.618677139282227,-0.27770110964775085,4.219776e-05,1.8216639e-05,0.044
45,0.0,5.3061089515686035,5.613936424255371,-0.4612799882888794,4.219776e-05,1.8216639e-05,0.045
46,0.0,5.309269428253174,5.613620281219482,-0.6726642847061157,4.219776e-05,1.8216639e-05,0.046
