,eventNumber,leftMinusRight,sumSignal,topMinusBottom,xField,yField,timeStamp
0,0.0,-0.004070589784532785,-0.000910883885808289,-0.0024907367769628763,2.9568000000000006e-06,2.598435e-06,0.0
1,0.0,-0.0015428250189870596,-0.0002789427526295185,-0.0024907367769628763,2.9568000000000006e-06,2.598435e-06,0.001
2,0.0,-0.002174766268581152,-0.0015428250189870596,-0.0015428250189870596,2.9568000000000006e-06,2.598435e-06,0.002
3,0.0,-0.0018587956437841058,-0.0018587956437841058,-0.002174766268581152,2.9568000000000006e-06,2.598435e-06,0.003
4,0.0,-0.0015428250189870596,3.703647234942764e-05,-0.0018587956437841058,2.9568000000000006e-06,2.598435e-06,0.004
5,0.0,-0.002174766268581152,-0.0005949133192189038,-0.0012268545106053352,2.9568000000000006e-06,2.598435e-06,0.005
6,0.0,-0.0015428250189870596,-0.0002789427526295185,-0.0015428250189870596,2.9568000000000006e-06,2.598435e-06,0.006
7,0.0,-0.0018587956437841058,-0.0002789427526295185,-0.002174766268581152,2.9568000000000006e-06,2.598435e-06,0.007
8,0.0,-0.0018587956437841058,0.0006691255839541554,-0.0015428250189870596,2.9568000000000006e-06,2.598435e-06,0.008
9,0.0,-0.0015428250189870596,-0.0012268545106053352,-0.0018587956437841058,2.9568000000000006e-06,2.598435e-06,0.009000000000000001
10,0.0,-0.0018587956437841058,-0.0015428250189870596,-0.0028067072853446007,2.9568000000000006e-06,2.598435e-06,0.01
11,0.0,-0.002174766268581152,0.0003530810063239187,-0.0028067072853446007,2.9568000000000006e-06,2.598435e-06,0.011
12,0.0,-0.002174766268581152,-0.0005949133192189038,-0.0024907367769628763,2.9568000000000006e-06,2.598435e-06,0.012
13,0.0,-0.0018587956437841058,-0.0002789427526295185,-0.0018587956437841058,2.9568000000000006e-06,2.598435e-06,0.013000000000000001
14,0.0,-0.0018587956437841058,0.0003530810063239187,-0.002174766268581152,2.9568000000000006e-06,2.598435e-06,0.014
15,0.0,-0.0015428250189870596,3.703647234942764e-05,-0.003122677793726325,2.9568000000000006e-06,2.598435e-06,0.015
16,0.0,-0.0018587956437841058,-0.0012268545106053352,-0.0018587956437841058,2.9568000000000006e-06,2.598435e-06,0.016
17,0.0,-0.0018587956437841058,-0.000910883885808289,-0.002174766268581152,2.9568000000000006e-06,2.598435e-06,0.017
18,0.0,-0.0015428250189870596,-0.0002789427526295185,-0.0018587956437841058,2.9568000000000006e-06,2.598435e-06,0.018000000000000002
19,0.0,-0.0015428250189870596,-0.0002789427526295185,-0.002174766268581152,2.9568000000000006e-06,2.598435e-06,0.019
20,0.0,-0.0015428250189870596,3.703647234942764e-05,-0.0018587956437841058,2.9568000000000006e-06,2.598435e-06,0.02
21,0.0,-0.0012268545106053352,3.703647234942764e-05,-0.002174766268581152,2.9568000000000006e-06,2.598435e-06,0.021
22,0.0,-0.002174766268581152,0.0006691255839541554,-0.0005949133192189038,2.9568000000000006e-06,2.598435e-06,0.022
23,0.0,-0.0012268545106053352,0.0003530810063239187,-0.0015428250189870596,2.9568000000000006e-06,2.598435e-06,0.023
24,0.0,-0.0018587956437841058,-0.0012268545106053352,-0.002174766268581152,2.9568000000000006e-06,2.598435e-06,0.024
25,0.0,-0.0012268545106053352,-0.0005949133192189038,-0.002174766268581152,2.9568000000000006e-06,2.598435e-06,0.025
26,0.0,-0.0015428250189870596,-0.0002789427526295185,-0.0024907367769628763,2.9568000000000006e-06,2.598435e-06,0.026000000000000002
27,0.0,-0.0015428250189870596,3.703647234942764e-05,-0.002174766268581152,2.9568000000000006e-06,2.598435e-06,0.027
28,0.0,-0.0018587956437841058,-0.0002789427526295185,-0.0018587956437841058,2.9568000000000006e-06,2.598435e-06,0.028
29,0.0,-0.002174766268581152,0.0006691255839541554,-0.000910883885808289,2.9568000000000006e-06,2.598435e-06,0.029
30,0.0,-0.0018587956437841058,-0.000910883885808289,-0.0015428250189870596,2.9568000000000006e-06,2.598435e-06,0.03
31,0.0,-0.0018587956437841058,-0.0015428250189870596,-0.002174766268581152,2.9568000000000006e-06,2.598435e-06,0.031
32,0.0,-0.0015428250189870596,-0.0005949133192189038,-0.0018587956437841058,2.9568000000000006e-06,2.598435e-06,0.032
33,0.0,-0.0015428250189870596,-0.000910883885808289,-0.0024907367769628763,2.9568000000000006e-06,2.598435e-06,0.033
34,0.0,-0.0018587956437841058,3.703647234942764e-05,-0.0024907367769628763,2.9568000000000006e-06,2.598435e-06,0.034
35,0.0,-0.0018587956437841058,-0.0002789427526295185,-0.0018587956437841058,2.9568000000000006e-06,2.598435e-06,0.035
36,0.0,-0.0018587956437841058,0.0006691255839541554,-0.0012268545106053352,2.9568000000000006e-06,2.598435e-06,0.036000000000000004
37,0.0,-0.0018587956437841058,-0.000910883885808289,-0.0028067072853446007,2.9568000000000006e-06,2.598435e-06,0.037
38,0.0,-0.0012268545106053352,-0.0005949133192189038,-0.0024907367769628763,2.9568000000000006e-06,2.598435e-06,0.038
39,0.0,-0.0018587956437841058,-0.0005949133192189038,-0.0015428250189870596,2.9568000000000006e-06,2.598435e-06,0.039
40,0.0,-0.0012268545106053352,-0.0012268545106053352,-0.0024907367769628763,2.9568000000000006e-06,2.598435e-06,0.04
41,0.0,-0.0012268545106053352,3.703647234942764e-05,-0.0018587956437841058,2.9568000000000006e-06,2.598435e-06,0.041
42,0.0,-0.0015428250189870596,3.703647234942764e-05,-0.0018587956437841058,2.9568000000000006e-06,2.598435e-06,0.042
43,0.0,-0.0024907367769628763,0.0006691255839541554,-0.0015428250189870596,2.9568000000000006e-06,2.598435e-06,0.043000000000000003
44,0.0,-0.002174766268581152,-0.0018587956437841058,-0.0012268545106053352,2.9568000000000006e-06,2.598435e-06,0.044
45,0.0,-0.003122677793726325,-0.0012268545106053352,-0.0028067072853446007,2.9568000000000006e-06,2.598435e-06,0.045
46,0.0,-0.0018587956437841058,-0.000910883885808289,-0.0028067072853446007,2.9568000000000006e-06,2.598435e-06,0.046
47,0.0,-0.0015428250189870596,-0.0005949133192189038,-0.0024907367769628763,2.9568000000000006e-06,2.598435e-06,0.047
48,0.0,-0.0012268545106053352,-0.0002789427526295185,-0.002174766268581152,2.9568000000000006e-06,2.598435e-06,0.048
49,0.0,-0.0018587956437841058,-0.0002789427526295185,-0.0024907367769628763,2.9568000000000006e-06,2.598435e-06,0.049
50,0.0,-0.002174766268581152,-0.0005949133192189038,-0.002174766268581152,2.9568000000000006e-06,2.598435e-06,0.05
51,0.0,-0.0018587956437841058,-0.0018587956437841058,-0.0028067072853446007,2.9568000000000006e-06,2.598435e-06,0.051000000000000004
52,0.0,-0.0015428250189870596,-0.0012268545106053352,-0.0028067072853446007,2.9568000000000006e-06,2.598435e-06,0.052000000000000005
53,0.0,-0.0015428250189870596,-0.0012268545106053352,-0.002174766268581152,2.9568000000000006e-06,2.598435e-06,0.053
54,0.0,-0.0015428250189870596,-0.0012268545106053352,-0.0024907367769628763,2.9568000000000006e-06,2.598435e-06,0.054
55,0.0,-0.002174766268581152,-0.0005949133192189038,-0.0024907367769628763,2.9568000000000006e-06,2.598435e-06,0.055
56,0.0,-0.002174766268581152,-0.0005949133192189038,-0.002174766268581152,2.9568000000000006e-06,2.598435e-06,0.056
57,0.0,-0.0028067072853446007,-0.0005949133192189038,-0.0024907367769628763,2.9568000000000006e-06,2.598435e-06,0.057
58,0.0,-0.002174766268581152,-0.0018587956437841058,-0.0028067072853446007,2.9568000000000006e-06,2.598435e-06,0.058
59,0.0,-0.0015428250189870596,-0.0012268545106053352,-0.0024907367769628763,2.9568000000000006e-06,2.598435e-06,0.059000000000000004
60,0.0,-0.002174766268581152,-0.0005949133192189038,-0.0018587956437841058,2.9568000000000006e-06,2.598435e-06,0.06
61,0.0,-0.0015428250189870596,-0.0005949133192189038,-0.002174766268581152,2.9568000000000006e-06,2.598435e-06,0.061
62,0.0,-0.0024907367769628763,-0.0012268545106053352,-0.0024907367769628763,2.9568000000000006e-06,2.598435e-06,0.062
63,0.0,-0.0015428250189870596,-0.0012268545106053352,-0.002174766268581152,2.9568000000000006e-06,2.598435e-06,0.063
64,0.0,-0.0024907367769628763,-0.0002789427526295185,-0.0024907367769628763,2.9568000000000006e-06,2.598435e-06,0.064
65,0.0,-0.0018587956437841058,-0.0018587956437841058,-0.0024907367769628763,2.9568000000000006e-06,2.598435e-06,0.065
66,0.0,-0.0018587956437841058,-0.000910883885808289,-0.0024907367769628763,2.9568000000000006e-06,2.598435e-06,0.066
67,0.0,-0.0015428250189870596,-0.0005949133192189038,-0.0024907367769628763,2.9568000000000006e-06,2.598435e-06,0.067
68,0.0,-0.0018587956437841058,-0.000910883885808289,-0.003122677793726325,2.9568000000000006e-06,2.598435e-06,0.068
69,0.0,-0.002174766268581152,-0.000910883885808289,-0.003122677793726325,2.9568000000000006e-06,2.598435e-06,0.069
70,0.0,-0.0018587956437841058,-0.000910883885808289,-0.0024907367769628763,2.9568000000000006e-06,2.598435e-06,0.07
71,0.0,-0.0024907367769628763,-0.0005949133192189038,-0.0028067072853446007,2.9568000000000006e-06,2.598435e-06,0.07100000000000001
72,0.0,-0.0024907367769628763,-0.0015428250189870596,-0.0024907367769628763,2.9568000000000006e-06,2.598435e-06,0.07200000000000001
73,0.0,-0.0015428250189870596,-0.0015428250189870596,-0.003438648534938693,2.9568000000000006e-06,2.598435e-06,0.073
74,0.0,-0.002174766268581152,-0.000910883885808289,-0.0028067072853446007,2.9568000000000006e-06,2.598435e-06,0.074
75,0.0,-0.0024907367769628763,-0.0015428250189870596,-0.0028067072853446007,2.9568000000000006e-06,2.598435e-06,0.075
76,0.0,-0.002174766268581152,-0.0005949133192189038,-0.003122677793726325,2.9568000000000006e-06,2.598435e-06,0.076
77,0.0,-0.0018587956437841058,-0.0012268545106053352,-0.0028067072853446007,2.9568000000000006e-06,2.598435e-06,0.077
78,0.0,-0.0018587956437841058,-0.0002789427526295185,-0.0018587956437841058,2.9568000000000006e-06,2.598435e-06,0.078
