,eventNumber,leftMinusRight,sumSignal,topMinusBottom,xField,yField,timeStamp
0,0.0,3.576397180557251,5.66071081161499,1.1987940073013306,4.219776e-05,1.8354609e-05,0.0
1,0.0,3.5716564655303955,5.661343097686768,0.9279438257217407,4.219776e-05,1.8354609e-05,0.001
2,0.0,3.5691280364990234,5.660079002380371,0.6172720193862915,4.219776e-05,1.8354609e-05,0.002
3,0.0,3.560910940170288,5.655654430389404,0.2825808525085449,4.219776e-05,1.8354609e-05,0.003
4,0.0,3.553957939147949,5.656918525695801,-0.06157723441720009,4.219776e-05,1.8354609e-05,0.004
5,0.0,3.540684223175049,5.651545524597168,-0.3961900770664215,4.219776e-05,1.8354609e-05,0.005
6,0.0,3.5274102687835693,5.6477532386779785,-0.706473171710968,4.219776e-05,1.8354609e-05,0.006
7,0.0,3.5119240283966064,5.650913715362549,-0.9782078266143799,4.219776e-05,1.8354609e-05,0.007
8,0.0,3.497070074081421,5.651545524597168,-1.2000192403793335,4.219776e-05,1.8354609e-05,0.008
9,0.0,3.4828479290008545,5.6477532386779785,-1.3608481884002686,4.219776e-05,1.8354609e-05,0.009000000000000001
10,0.0,3.4702062606811523,5.6502814292907715,-1.4597469568252563,4.219776e-05,1.8354609e-05,0.01
11,0.0,3.4626212120056152,5.6477532386779785,-1.4897642135620117,4.219776e-05,1.8354609e-05,0.011
12,0.0,3.459460735321045,5.65059757232666,-1.4521636962890625,4.219776e-05,1.8354609e-05,0.012
13,0.0,3.4642014503479004,5.650913715362549,-1.3478933572769165,4.219776e-05,1.8354609e-05,0.013000000000000001
14,0.0,3.472102403640747,5.6477532386779785,-1.185484528541565,4.219776e-05,1.8354609e-05,0.014
15,0.0,3.481583833694458,5.653125762939453,-0.9658849835395813,4.219776e-05,1.8354609e-05,0.015
16,0.0,3.48758864402771,5.651229381561279,-0.6992058157920837,4.219776e-05,1.8354609e-05,0.016
17,0.0,3.4920132160186768,5.655022144317627,-0.4018775224685669,4.219776e-05,1.8354609e-05,0.017
18,0.0,3.4948575496673584,5.65438985824585,-0.08527502417564392,4.219776e-05,1.8354609e-05,0.018000000000000002
19,0.0,3.4929614067077637,5.6572346687316895,0.2345420867204666,4.219776e-05,1.8354609e-05,0.019
20,0.0,3.4929614067077637,5.656602382659912,0.541105329990387,4.219776e-05,1.8354609e-05,0.02
21,0.0,3.4894847869873047,5.658814907073975,0.8173282146453857,4.219776e-05,1.8354609e-05,0.021
22,0.0,3.4879047870635986,5.656602382659912,1.046776533126831,4.219776e-05,1.8354609e-05,0.022
23,0.0,3.4844281673431396,5.659762859344482,1.2190208435058594,4.219776e-05,1.8354609e-05,0.023
24,0.0,3.4818997383117676,5.661659240722656,1.3214192390441895,4.219776e-05,1.8354609e-05,0.024
25,0.0,3.473998785018921,5.664819717407227,1.3489152193069458,4.219776e-05,1.8354609e-05,0.025
26,0.0,3.472102403640747,5.658498764038086,1.3008763790130615,4.219776e-05,1.8354609e-05,0.026000000000000002
27,0.0,3.4702062606811523,5.659762859344482,1.180147409439087,4.219776e-05,1.8354609e-05,0.027
28,0.0,3.4676778316497803,5.661026954650879,0.9924169182777405,4.219776e-05,1.8354609e-05,0.028
29,0.0,3.4689419269561768,5.65755033493042,0.7481144666671753,4.219776e-05,1.8354609e-05,0.029
30,0.0,3.4692580699920654,5.654074192047119,0.46209415793418884,4.219776e-05,1.8354609e-05,0.03
31,0.0,3.461988925933838,5.651229381561279,0.14984215795993805,4.219776e-05,1.8354609e-05,0.031
32,0.0,3.4581964015960693,5.6537580490112305,-0.16963917016983032,4.219776e-05,1.8354609e-05,0.032
33,0.0,3.4458706378936768,5.6502814292907715,-0.4796063005924225,4.219776e-05,1.8354609e-05,0.033
34,0.0,3.431332588195801,5.651545524597168,-0.7605041265487671,4.219776e-05,1.8354609e-05,0.034
35,0.0,3.420271158218384,5.650913715362549,-1.0022215843200684,4.219776e-05,1.8354609e-05,0.035
36,0.0,3.405733108520508,5.652177810668945,-1.1914880275726318,4.219776e-05,1.8354609e-05,0.036000000000000004
37,0.0,3.402256488800049,5.650913715362549,-1.3188241720199585,4.219776e-05,1.8354609e-05,0.037
38,0.0,3.401308536529541,5.651229381561279,-1.3851779699325562,4.219776e-05,1.8354609e-05,0.038
39,0.0,3.405416965484619,5.649333477020264,-1.384861946105957,4.219776e-05,1.8354609e-05,0.039
40,0.0,3.413950204849243,5.648385047912598,-1.317244291305542,4.219776e-05,1.8354609e-05,0.04
41,0.0,3.4237475395202637,5.654074192047119,-1.185484528541565,4.219776e-05,1.8354609e-05,0.041
42,0.0,3.4386017322540283,5.6502814292907715,-0.9908466935157776,4.219776e-05,1.8354609e-05,0.042
43,0.0,3.451875686645508,5.645856857299805,-0.7447056174278259,4.219776e-05,1.8354609e-05,0.043000000000000003
44,0.0,3.467993974685669,5.6528096199035645,-0.4505369961261749,4.219776e-05,1.8354609e-05,0.044
45,0.0,3.479055404663086,5.6528096199035645,-0.12445537745952606,4.219776e-05,1.8354609e-05,0.045
46,0.0,3.4920132160186768,5.657866477966309,0.22316448390483856,4.219776e-05,1.8354609e-05,0.046
47,0.0,3.4983341693878174,5.658498764038086,0.5733418464660645,4.219776e-05,1.8354609e-05,0.047
48,0.0,3.5024428367614746,5.659130573272705,0.9089811444282532,4.219776e-05,1.8354609e-05,0.048
49,0.0,3.497702121734619,5.661659240722656,1.208275318145752,4.219776e-05,1.8354609e-05,0.049
50,0.0,3.4967539310455322,5.660079002380371,1.4579505920410156,4.219776e-05,1.8354609e-05,0.05
